genres,title,release_date,id,user_id,steam_id,playtime_forever
['Indie'],Madballs in Babo:Invasion,2009-09-17,25700,76561198072659894,76561198072659894,330
"['Action', 'Indie', 'Sports']",AaAaAA!!! - A Reckless Disregard for Gravity,2009-09-03,15520,76561198030137059,76561198030137059,71
"['Action', 'Indie']",Nation Red,2010-08-23,39800,edgar_its_the_popo,76561198044591852,99
"['Strategy', 'Simulation']",Majesty Gold HD,2001-03-23,25990,76561198011431696,76561198011431696,0
['Adventure'],Sherlock Holmes: The Awakened - Remastered Edition,2008-09-23,11140,76561198043299193,76561198043299193,182
['Strategy'],Hearts of Iron III,2009-08-07,25890,wangxihua9999,76561198047111359,15
"['Action', 'Adventure']",Batman: Arkham Asylum Game of the Year Edition,2010-03-26,35140,76561198086810348,76561198086810348,3731
['Simulation'],Diner Dash:® Hometown Hero™,2009-08-12,37240,76561198044517070,76561198044517070,122
"['Adventure', 'Indie']",Nikopol: Secrets of the Immortals,2008-09-07,11370,curtiits,76561198088644655,0
['Action'],Sniper Elite,2005-10-18,3700,76561197972254490,76561197972254490,498
['Strategy'],Order of War™,2009-09-22,34600,76561198024886663,76561198024886663,653
['Casual'],Tradewinds Classics,2009-07-17,36100,76561198022416904,76561198022416904,0
['Indie'],Bad Rats: the Rats' Revenge,2009-07-20,34900,76561198070706154,76561198070706154,0
['Adventure'],LOOM™,1990-01-01,32340,76561198074972326,76561198074972326,52
"['Action', 'Simulation']",STAR WARS™ Starfighter™,2002-01-21,32350,76561198048761092,76561198048761092,15
['Action'],STAR WARS™ Republic Commando™,2005-03-01,6000,76561198047693395,76561198047693395,226
['Strategy'],Supreme Ruler 2020 Gold,2008-06-17,25910,76561198040581921,76561198040581921,12061
['Strategy'],Evil Genius,2004-09-28,3720,76561198078073130,76561198078073130,1
"['Action', 'Simulation', 'Strategy']",Arma 2,2009-06-29,33900,76561198073328251,76561198073328251,5
"['Action', 'Adventure', 'Indie']",Trine Enchanted Edition,2009-07-02,35700,76561198058964311,76561198058964311,0
['RPG'],Overlord II,2009-06-23,12810,76561198087693951,76561198087693951,0
['Indie'],Chains,2008-11-25,11360,michaelpfuzz,76561198048353529,0
['Simulation'],F-16 Multirole Fighter,1998-10-06,32720,NoNaMe_2NV,76561197974999450,23
['Strategy'],Men of War™,2009-05-06,7830,76561198018143961,76561198018143961,1013
['Action'],Killing Floor,2009-05-14,1250,DeDroidUreLookin4,76561198065666007,250
"['Action', 'Adventure']",Damnation,2009-05-22,12790,gabrielspency,76561198073004996,759
"['Action', 'Indie', 'RPG']",Zombie Shooter,2007-12-29,33130,76561198093261921,76561198093261921,0
"['Casual', 'Indie', 'Simulation', 'Strategy']",Restaurant Empire II,2009-05-27,32900,76561198065758466,76561198065758466,0
"['Action', 'Strategy']",Battlestations Pacific,2009-05-12,8170,76561198063714917,76561198063714917,390
['Action'],Velvet Assassin,2009-05-01,16720,BankBunk,76561198094693305,0
['Strategy'],Plants vs. Zombies GOTY Edition,2009-05-05,3590,76561198067716040,76561198067716040,986
['Action'],Judge Dredd: Dredd vs. Death,2005-02-28,3710,s414,76561198142393166,0
['Strategy'],Company of Heroes: Tales of Valor,2009-04-08,20540,76561198023139544,76561198023139544,4
"['Casual', 'Strategy']",Flock!,2009-04-07,21640,76561198037980630,76561198037980630,8
"['Casual', 'Indie', 'Strategy']",Braid,2009-04-10,26800,76561198070633323,76561198070633323,7
"['Indie', 'Casual']",Cogs,2009-04-14,26500,Faibl,76561198039083676,89
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Caster,2009-03-19,29800,76561198056392326,76561198056392326,356
['Simulation'],Hospital Tycoon,2007-06-05,11590,karsan,76561198046515295,53
['Action'],Tom Clancy's Splinter Cell Double Agent®,2006-10-19,13580,76561198050177904,76561198050177904,496
['Strategy'],"Warhammer 40,000: Dawn of War II",2009-02-18,15620,76561198037888300,76561198037888300,70
['Strategy'],Empire: Total War™,2009-03-03,10500,76561198065064829,76561198065064829,2381
"['RPG', 'Indie', 'Casual']",Dangerous High School Girls in Trouble!™,2008-05-14,27400,76561198059948033,76561198059948033,111
['Strategy'],Tom Clancy's EndWar™,2009-02-25,21800,76561198089098193,76561198089098193,1536
['RPG'],The Last Remnant™,2009-04-09,23310,76561198050347115,76561198050347115,0
"['Simulation', 'Strategy']",Grand Ages: Rome,2009-03-20,23450,76561198072752933,76561198072752933,277
"['Action', 'Adventure', 'Indie']",Penumbra: Black Plague Gold Edition,2009-01-23,22120,76561198011740444,76561198011740444,0
"['Indie', 'Racing', 'Sports']",Monster Trucks Nitro,2009-01-29,16620,DelichoiceS,76561197979402887,176
['Strategy'],Europa Universalis III Complete,2007-01-23,25800,bcloudys,76561198064746429,27
['RPG'],Fallout 3,2008-10-28,22300,76561198200015694,76561198200015694,0
['Action'],Exodus from the Earth,2008-10-24,12390,76561198028081789,76561198028081789,0
"['Indie', 'RPG']",Mount &amp; Blade,2008-09-16,22100,76561198062387277,76561198062387277,0
['Adventure'],Silent Hill Homecoming,2008-11-06,19000,76561197994221341,76561197994221341,1503
['Action'],Left 4 Dead,2008-11-17,500,76561198039266268,76561198039266268,6
['Action'],Call of Duty: World at War,2008-11-18,10090,76561198047901097,76561198047901097,4045
"['Strategy', 'Casual']",Bejeweled Twist,2008-11-18,3560,76561198035993855,76561198035993855,1619
"['Action', 'Adventure']",Tomb Raider: Underworld,2008-11-21,8140,GLADTOHELP,76561198047640810,12
"['Action', 'Adventure']",Prince of Persia: The Two Thrones™,2005-12-07,13530,eternalblast1,76561198065485622,340
"['Action', 'Adventure']",Prince of Persia: Warrior Within™,2004-11-30,13500,alanprais,76561198083538142,0
"['Action', 'Adventure']",Prince of Persia®: The Sands of Time,2003-12-02,13600,76561198061865945,76561198061865945,695
"['Action', 'Adventure']",Prince of Persia®,2008-12-10,19980,cakergawd,76561198035841638,116
['Indie'],Aquaria,2007-12-07,24420,76561198033653052,76561198033653052,135
"['Action', 'Racing']",Need for Speed Undercover,2008-11-18,17430,76561198015251826,76561198015251826,0
"['Action', 'RPG']",Mass Effect,2008-05-28,17460,getonmylevelfgt,76561198020407261,2019
['Simulation'],SPORE™ Creepy &amp; Cute Parts Pack,2008-12-19,17440,premiumbaka,76561198069181280,170
['Simulation'],SPORE™,2008-12-19,17390,imagoatieatpoo,76561198050771457,2031
"['Simulation', 'Strategy']",Imperium Romanum Gold Edition,2008-10-30,23400,76561198148944096,76561198148944096,709
['Racing'],RACE 07: Andy Priaulx Crowne Plaza Raceway (Free DLC),2008-06-19,8650,s345,76561198262250208,0
"['Action', 'Adventure']",Insecticide Part 1,2008-06-27,16710,Nanananaaa,76561198065858017,3
"['Action', 'RPG']",Sacred Gold,2006-08-14,12320,76561198066889774,76561198066889774,0
['Action'],Tom Clancy's Ghost Recon®,2001-11-13,15300,brandon8890,76561198066427869,0
"['Indie', 'Casual']",The Wonderful End of the World,2008-01-25,15500,76561198146468235,76561198146468235,205
['Strategy'],The Settlers®: Heritage of Kings,2005-02-08,15310,76561198069066487,76561198069066487,0
['Racing'],TrackMania Nations Forever,2008-04-16,11020,76561198072079283,76561198072079283,1
"['Action', 'Adventure']",Assassin's Creed™: Director's Cut Edition,2008-04-09,15100,turneddreamsintoanempire,76561198122837537,972
['Action'],Tom Clancy's Rainbow Six® Vegas 2,2008-04-16,15120,76561198018845815,76561198018845815,1577
['Racing'],Trackmania United Forever Star Edition,2008-04-16,7200,sparkadia,76561198010348540,1342
['Action'],Portal,2007-10-10,400,76561198051017916,76561198051017916,412
"['Casual', 'Simulation']",Virtual Villagers: A New Home,2006-07-14,16100,fionnghal16,76561198088951338,464
"['Casual', 'Simulation']",Plant Tycoon,2007-09-27,16120,LypheLife,76561198088098034,441
['Action'],Cold Fear™,2005-03-28,15270,76561198001593974,76561198001593974,0
"['Casual', 'Simulation']",Virtual Villagers: The Lost Children,2007-02-14,16110,76561198045479938,76561198045479938,10517
['Action'],Tom Clancy's Rainbow Six Lockdown™,2006-02-14,15000,76561198028102934,76561198028102934,14
['Strategy'],Heroes of Might &amp; Magic V,2006-05-23,15170,76561198073859353,76561198073859353,656
"['Action', 'Adventure']",Beyond Good and Evil™,2003-11-11,15130,DocWho2,76561198036264199,614
"['Adventure', 'RPG']","Precipice of Darkness, Episode One",2008-05-21,18000,76561198068655831,76561198068655831,193
"['Casual', 'Indie', 'Racing']",Gumboy Tournament,2008-05-19,11230,hate_,76561198091701410,0
"['Indie', 'Racing', 'Sports']",Trials 2: Second Edition,2008-03-01,16600,76561198011898524,76561198011898524,331
['Indie'],AudioSurf,2008-02-15,12900,76561198068964564,76561198068964564,176
['Action'],Darkstar One,2006-08-14,12330,rakhalar,76561198020705284,56
['Action'],Shadowgrounds Survivor,2007-11-14,11200,76561197998812220,76561197998812220,1078
['Action'],Frontlines™: Fuel of War™,2008-02-27,9460,76561198018784847,76561198018784847,354
['Strategy'],"Warhammer® 40,000: Dawn of War® - Soulstorm",2008-03-05,9450,76561198105269395,76561198105269395,2192
['Racing'],RACE 07,2007-10-15,8600,76561198062288797,76561198062288797,0
['Casual'],Peggle Extreme,2007-09-11,3483,76561198066512672,76561198066512672,0
"['Indie', 'Simulation', 'Strategy']",Nexus - The Jupiter Incident,2004-11-05,6420,aussiewog,76561198076406573,923
"['Action', 'Strategy']",Full Spectrum Warrior,2004-09-21,4520,76561198009633329,76561198009633329,372
"['Action', 'Strategy']",Company of Heroes - Legacy Edition,2006-09-11,4560,76561198019431054,76561198019431054,8
['Action'],DOOM 3,2004-08-03,9050,76561198013282313,76561198013282313,1024
['Action'],Quake III Arena,1999-12-05,2200,76561198074561107,76561198074561107,1
['Action'],QUAKE II,1997-11-11,2320,76561198045486762,76561198045486762,436
['Action'],Commander Keen,1990-12-14,9180,Bethannephetamine,76561198088310335,5
['Action'],HeXen: Beyond Heretic,1995-10-01,2360,mrsladyface,76561198035255818,0
['Action'],Half-Life 2: Episode Two,2007-10-10,420,76561198044411904,76561198044411904,0
['Action'],Painkiller Overdose,2007-10-30,3270,76561198061723814,76561198061723814,330
['Action'],Alpha Prime,2007-11-07,2590,YoHuNz,76561198024740070,0
['RPG'],Loki,2007-10-02,7260,76561198063371927,76561198063371927,49
['Action'],Call of Juarez™,2007-06-12,3020,76561198059532033,76561198059532033,115
['Action'],Call of Duty® 4: Modern Warfare®,2007-11-12,7940,lukeyturley,76561198108641918,207
['Action'],Kane and Lynch: Dead Men™,2007-11-13,8080,76561197994380497,76561197994380497,120
['Casual'],Geometry Wars: Retro Evolved,2007-03-07,8400,76561198043274212,76561198043274212,2840
['Action'],Commandos 3: Destination Berlin,2003-10-14,6840,76561198101827787,76561198101827787,849
['Action'],Just Cause,2006-09-22,6880,dropssdrop,76561198048500278,771
['Action'],Hitman: Codename 47,2000-11-23,6900,76561198036618113,76561198036618113,2
['Action'],Hitman 2: Silent Assassin,2002-10-01,6850,45883274,76561198006149002,26
['Action'],Battlestations: Midway,2007-01-30,6870,76561198040606844,76561198040606844,280
['Action'],Commandos: Behind Enemy Lines,1998-08-28,6800,908978675645342312,76561198082951035,0
['Action'],Commandos 2: Men of Courage,2002-08-30,6830,76561198123871714,76561198123871714,25
['Action'],Hitman: Blood Money,2006-05-30,6860,sisiiik,76561198047046499,2233
['Action'],Vampire: The Masquerade - Bloodlines,2004-11-16,2600,AlkalineDeath,76561198040467599,458
"['Action', 'RPG']",S.T.A.L.K.E.R.: Shadow of Chernobyl,2007-03-20,4500,76561198053766465,76561198053766465,1538
"['Action', 'Strategy']",Joint Task Force,2006-09-12,6400,76561197992755277,76561197992755277,869
['Action'],Thief: Deadly Shadows,2004-06-11,6980,76561198023903233,76561198023903233,155
['Action'],Deus Ex: Game of the Year Edition,2000-06-22,6910,76561198068935240,76561198068935240,4
['Action'],Deus Ex: Invisible War,2004-03-05,6920,76561198005999162,76561198005999162,19
['Action'],Rogue Trooper,2006-05-23,7020,76561198075636193,76561198075636193,753
['RPG'],Jade Empire™: Special Edition,2007-02-27,7110,76561198006631865,76561198006631865,4
"['Casual', 'Indie']",Bullet Candy,2007-02-14,6600,76561197998318890,76561197998318890,0
['Casual'],Peggle Deluxe,2007-02-27,3480,76561197998613113,76561197998613113,1622
['RPG'],Silverfall,2007-03-20,4420,76561198027369154,76561198027369154,7
"['Action', 'Strategy']",Making History: The Calm &amp; the Storm,2007-03-13,6250,76561198014753437,76561198014753437,102
['Adventure'],"Runaway, A Road Adventure",2003-08-18,7210,76561198002513165,76561198002513165,0
['Adventure'],"Runaway, The Dream of The Turtle",2007-03-12,7220,76561198048648934,76561198048648934,341
"['Casual', 'Strategy', 'Indie']",Poker Superstars II,2006-03-01,4100,jdown95,76561198019782246,174
['Action'],Call of Duty®,2003-10-29,2620,76561198058706736,76561198058706736,0
['Action'],Psychonauts,2005-04-19,3830,zomboy151,76561198081816492,0
['Action'],GUN™,2005-11-17,2610,76561198142749308,76561198142749308,86
['Action'],Call of Duty® 2,2005-10-25,2630,wingzhd,76561198099077473,325
['Strategy'],Space Empires V,2006-10-16,1690,Madabu09,76561198055321862,28
['Strategy'],Sid Meier's Civilization® III Complete,2001-10-30,3910,MarbleShrine,76561198062570934,92
['Strategy'],Sid Meier's Civilization® IV,2005-10-25,3900,76561198068437049,76561198068437049,0
['Strategy'],688(I) Hunter/Killer,1997-07-04,2900,76561198062378132,76561198062378132,22
['Action'],BloodRayne 2,2005-08-02,3820,baeritto,76561198138390863,300
"['Action', 'Indie']",RoboBlitz,2006-11-07,4300,MadameMcThunder,76561198066174858,15
['Strategy'],Medieval II: Total War™,2006-11-15,4700,76561198141443390,76561198141443390,36
['Strategy'],Heroes of Annihilated Empires,2006-11-22,4800,Aluriana,76561198047064045,1918
['Action'],Counter-Strike: Source,2004-11-01,240,NitemarePK,76561197990951820,3529
['Action'],Half-Life: Source,2004-06-01,280,gdxsd,76561198087667012,285
['Action'],Half-Life 2: Deathmatch,2004-11-01,320,76561198070194565,76561198070194565,2267
['Action'],Half-Life 2,2004-11-16,220,themanwich,76561198035296505,219
['RPG'],Sid Meier's Pirates!,2005-07-11,3920,cadmusthreepointoh,76561198027078629,0
"['Indie', 'Strategy']",Darwinia,2005-07-14,1500,BlueDragonOfficial,76561198032046112,92
['Indie'],Rag Doll Kung Fu,2005-10-12,1002,XOffica,76561198028065572,13
['Action'],Red Orchestra: Ostfront 41-45,2006-03-14,1200,evcentric,76561198007712555,923
['Strategy'],Space Empires IV Deluxe,2006-02-07,1610,Efreak,76561198008335925,0
['Strategy'],Dangerous Waters,2006-02-07,1600,Etoka,76561198056849848,34
['Strategy'],Earth 2160,2006-04-01,1900,DieMadchenschanderin,76561198010679125,194
['Action'],Shadowgrounds,2006-05-08,2500,76561198132540690,76561198132540690,70
['Action'],SiN Episodes: Emergence,2006-05-10,1300,duanea85,76561198010112281,279
['Strategy'],X3: Reunion,2005-11-03,2810,WalrusInSpace,76561198068494125,1677
['Strategy'],X2: The Threat,2003-12-03,2800,Killerkalf,76561198054802770,16
['Strategy'],Iron Warriors: T - 72 Tank Command,2006-07-26,1670,bobjimmy007,76561198078867478,184
"['Indie', 'Strategy']",Uplink,2006-08-23,1510,Govostype0406,76561198100270594,50
['Racing'],Xpand Rally,2006-08-24,3010,George_the_giraffe,76561198030606264,30
['Casual'],Heavy Weapon Deluxe,2006-08-30,3410,AvadaKedav,76561198066980798,71
['Casual'],Typer Shark! Deluxe,2006-08-30,3450,pukoh,76561197994507360,27
['Casual'],Pizza Frenzy Deluxe,2006-08-30,3430,Vrezerch,76561198226901276,125
['Casual'],Bejeweled Deluxe,2006-08-30,3350,76561197999698891,76561197999698891,104
['Casual'],Rocket Mania Deluxe,2006-08-30,3440,76561198006186415,76561198006186415,102
['Casual'],Feeding Frenzy 2 Deluxe,2006-08-30,3390,76561198028895010,76561198028895010,198
['Casual'],Zuma Deluxe,2006-08-30,3330,76561198083383461,76561198083383461,29
['Casual'],Chuzzle Deluxe,2006-08-30,3310,IDGam3r,76561198076271547,8
['Casual'],Bejeweled 2 Deluxe,2006-08-30,3300,hamfritta,76561198004968304,1
"['Action', 'RPG']",Dark Messiah of Might &amp; Magic,2006-10-25,2100,-Azsael-,76561197997534851,1456
['Casual'],Insaniquarium Deluxe,2006-08-30,3320,ElementalGodChaos,76561198069233677,542
['Action'],Team Fortress Classic,1999-04-01,20,66666669999999,76561198004054805,0
['Action'],Half-Life: Opposing Force,1999-11-01,50,MinxIsBetterThanPotatoes,76561198004744620,256
['Action'],Ricochet,2000-11-01,60,76561198079337907,76561198079337907,296
['Action'],Counter-Strike,2000-11-01,10,76561197970982479,76561197970982479,6
['Action'],Deathmatch Classic,2001-06-01,40,crazy-joe98,76561198049480047,83
['Action'],Half-Life: Blue Shift,2001-06-01,130,76561198037509696,76561198037509696,249
['Action'],Day of Defeat,2003-05-01,30,mimimomoma,76561198098305358,200
['Action'],Unreal Tournament 2004: Editor's Choice Edition,2004-03-16,13230,76561198045631910,76561198045631910,133
